1452127922	1
1452128498	1
1452136603	1
1452136606	1
1452136611	1
1452148982	1
1452150279	1
1452151058	-1
1452157260	-1
1452157308	-1
1452157319	1
1452157340	1
1452157346	1
1452157352	-1
1452157379	-1
1452157390	-1
1452157391	1
1452157392	-1
1452157400	-1
1452157408	1
1452157415	-1
1452157419	1
1452157423	1
1452157424	-1
1452157425	-1
1452157425	1
1452157427	1
1452157427	-1
1452157437	1
1452157449	1
1452157449	-1
1452157464	-1
1452157471	1
1452157473	1
1452157474	1
1452157478	-1
1452157479	1
1452157482	1
1452157485	1
1452157486	1
1452157486	1
1452157489	1
1452157489	1
1452157490	1
1452157495	-1
1452157501	-1
1452157513	1
1452157514	1
1452157521	1
1452157524	1
1452157533	1
1452157535	1
1452157541	-1
1452157544	-1
1452157546	-1
1452157547	1
1452157548	-1
1452157551	-1
1452157551	-1
1452157556	1
1452157556	1
1452157561	-1
1452157564	1
1452157568	-1
1452157572	-1
1452157578	-1
1452157588	1
1452157590	1
1452157592	1
1452157593	-1
1452157596	-1
1452157596	1
1452157598	1
1452157609	-1
1452157616	1
1452157620	-1
1452157641	1
1452157642	-1
1452157642	1
1452157647	-1
1452157647	1
1452157648	-1
1452157653	-1
1452157654	1
1452157654	-1
1452157656	-1
1452157662	1
1452157663	1
1452157676	1
1452157678	1
1452157679	1
1452157692	-1
1452157697	-1
1452157720	-1
1452157721	-1
1452157728	-1
1452157728	-1
1452157731	-1
1452157731	-1
1452157739	1
1452157743	1
1452157747	-1
1452157754	-1
1452157758	1
1452157761	1
1452157767	-1
1452157768	1
1452157772	1
1452157776	1
1452157784	1
1452157788	-1
1452157805	1
1452157813	1
1452157814	1
1452157823	1
1452157827	1
1452157832	1
1452157832	1
1452157832	1
1452157833	-1
1452157836	1
1452157838	1
1452157841	-1
1452157841	-1
1452157846	1
1452157850	-1
1452157851	1
1452157853	-1
1452157859	-1
1452157862	1
1452157863	-1
1452157863	-1
1452157866	1
1452157867	-1
1452157868	1
1452157870	1
1452157879	1
1452157881	-1
1452157884	1
1452157886	1
1452157890	1
1452157893	1
1452157896	1
1452157898	1
1452157903	-1
1452157908	-1
1452157910	-1
1452157910	1
1452157911	1
1452157912	-1
1452157920	-1
1452157920	1
1452157922	-1
1452157932	-1
1452157934	-1
1452157934	-1
1452157937	-1
1452157938	1
1452157951	1
1452157951	1
1452157951	1
1452157963	1
1452157970	-1
1452157973	-1
1452157981	-1
1452157982	1
1452157987	-1
1452157988	-1
1452157989	-1
1452157992	-1
1452157993	-1
1452157995	1
1452157999	-1
1452158002	-1
1452158010	1
1452158019	1
1452158045	-1
1452158045	-1
1452158046	-1
1452158050	-1
1452158060	-1
1452158069	1
1452158075	1
1452158075	1
1452158079	1
1452158082	1
1452158088	1
1452158094	-1
1452158096	1
1452158097	1
1452158098	-1
1452158102	-1
1452158103	-1
1452158106	1
1452158108	-1
1452158108	-1
1452158113	1
1452158123	-1
1452158124	1
1452158127	-1
1452158136	-1
1452158138	-1
1452158140	-1
1452158142	-1
1452158143	-1
1452158155	-1
1452158168	-1
1452158171	-1
1452158175	1
1452158187	-1
1452158189	1
1452158192	1
1452158195	-1
1452158196	-1
1452158196	-1
1452158198	-1
1452158198	1
1452158200	-1
1452158203	1
1452158205	-1
1452158206	-1
1452158216	1
1452158223	1
1452158224	-1
1452158224	1
1452158230	-1
1452158235	1
1452158237	-1
1452158244	-1
1452158246	-1
1452158247	-1
1452158257	-1
1452158258	-1
1452158261	1
1452158264	-1
1452158266	-1
1452158273	-1
1452158281	1
1452158289	1
1452158291	1
1452158291	-1
1452158293	1
1452158294	-1
1452158294	1
1452158298	-1
1452158298	-1
1452158298	1
1452158299	-1
1452158303	-1
1452158307	-1
1452158309	1
1452158310	-1
1452158311	-1
1452158312	-1
1452158315	-1
1452158322	-1
1452158325	-1
1452158327	-1
1452158329	-1
1452158333	-1
1452158347	-1
1452158347	-1
1452158350	-1
1452158351	-1
1452158353	-1
1452158355	-1
1452158360	1
1452158366	-1
1452158371	1
1452158375	-1
1452158377	1
1452158378	-1
1452158387	-1
1452158390	1
1452158393	-1
1452158396	-1
1452158400	-1
1452158400	-1
1452158404	-1
1452158405	1
1452158406	-1
1452158406	-1
1452158408	-1
1452158409	-1
1452158409	-1
1452158410	-1
1452158412	-1
1452158413	-1
1452158416	1
1452158420	-1
1452158420	-1
1452158428	-1
1452158429	-1
1452158431	-1
1452158432	-1
1452158433	1
1452158433	1
1452158436	-1
1452158438	1
1452158438	1
1452158441	-1
1452158444	-1
1452158448	-1
1452158449	-1
1452158450	1
1452158450	1
1452158451	1
1452158451	1
1452158456	1
1452158457	-1
1452158461	-1
1452158467	1
1452158469	1
1452158469	1
1452158469	1
1452158469	-1
1452158469	-1
1452158471	-1
1452158472	1
1452158473	-1
1452158474	-1
1452158478	1
1452158483	-1
1452158484	-1
1452158491	1
1452158494	-1
1452158495	1
1452158498	1
1452158500	-1
1452158500	-1
1452158501	-1
1452158506	1
1452158506	-1
1452158508	1
1452158509	1
1452158515	1
1452158519	1
1452158521	1
1452158521	1
1452158527	1
1452158532	1
1452158533	-1
1452158533	-1
1452158534	1
1452158535	-1
1452158536	-1
1452158537	-1
1452158543	-1
1452158544	-1
1452158550	-1
1452158551	-1
1452158551	-1
1452158552	-1
1452158553	1
1452158554	-1
1452158558	-1
1452158559	-1
1452158559	1
1452158559	-1
1452158560	1
1452158561	1
1452158564	1
1452158570	-1
1452158571	-1
1452158572	-1
1452158572	-1
1452158576	1
1452158579	1
1452158580	-1
1452158581	1
1452158583	-1
1452158586	-1
1452158589	1
1452158594	-1
1452158596	1
1452158597	-1
1452158603	1
1452158603	-1
1452158605	-1
1452158608	1
1452158609	1
1452158612	-1
1452158613	1
1452158614	-1
1452158617	-1
1452158619	1
1452158619	-1
1452158627	-1
1452158627	1
1452158628	-1
1452158630	1
1452158641	1
1452158641	1
1452158643	1
1452158647	1
1452158648	-1
1452158649	-1
1452158653	-1
1452158659	-1
1452158668	-1
1452158670	-1
1452158671	-1
1452158672	-1
1452158672	-1
1452158674	1
1452158678	-1
1452158678	1
1452158679	1
1452158682	-1
1452158685	-1
1452158688	1
1452158690	1
1452158695	-1
1452158697	1
1452158715	1
1452158721	-1
1452158725	-1
1452158726	-1
1452158733	1
1452158738	1
1452158743	-1
1452158744	1
1452158744	1
1452158748	-1
1452158749	1
1452158752	1
1452158753	1
1452158760	-1
1452158771	1
1452158774	1
1452158777	-1
1452158781	1
1452158784	-1
1452158785	1
1452158792	-1
1452158795	-1
1452158797	-1
1452158798	-1
1452158800	1
1452158801	-1
1452158811	-1
1452158811	1
1452158815	1
1452158816	1
1452158817	1
1452158824	1
1452158827	1
1452158834	-1
1452158834	1
1452158844	1
1452158844	-1
1452158847	-1
1452158849	-1
1452158851	-1
1452158855	-1
1452158855	-1
1452158860	1
1452158861	-1
1452158863	-1
1452158868	1
1452158870	-1
1452158878	-1
1452158879	-1
1452158882	1
1452158883	1
1452158883	1
1452158887	-1
1452158890	1
1452158895	-1
1452158896	1
1452158898	1
1452158899	-1
1452158900	1
1452158903	1
1452158906	1
1452158908	1
1452158909	-1
1452158909	1
1452158910	-1
1452158912	-1
1452158914	1
1452158915	1
1452158920	1
1452158920	-1
1452158930	-1
1452158932	-1
1452158938	-1
1452158939	1
1452158942	1
1452158944	-1
1452158947	-1
1452158956	-1
1452158963	-1
1452158965	1
1452158968	-1
1452158970	1
1452158976	-1
1452158978	-1
1452158982	-1
1452158982	-1
1452158995	-1
1452158996	1
1452158996	-1
1452159000	1
1452159003	-1
1452159004	1
1452159004	-1
1452159005	1
1452159006	-1
1452159012	-1
1452159015	-1
1452159019	1
1452159020	-1
1452159021	-1
1452159022	1
1452159024	-1
1452159025	-1
1452159025	-1
1452159026	1
1452159035	-1
1452159039	1
1452159042	-1
1452159045	-1
1452159052	1
1452159052	-1
1452159053	-1
1452159062	1
1452159065	-1
1452159075	-1
1452159081	1
1452159084	1
1452159094	-1
1452159096	-1
1452159096	-1
1452159098	1
1452159100	1
