11:05:00;2;2;5;4
11:10:00;1;1;3;2
11:15:00;0;0;2;0
11:20:00;0;0;0;0
11:25:00;0;1;1;1
11:30:00;0;1;1;1
11:35:00;0;1;2;1
11:40:00;0;1;5;1
11:45:00;2;3;7;5
11:50:00;0;1;20;1
11:55:00;0;3;17;3
12:00:00;0;0;5;0
12:05:00;0;0;3;0
12:10:00;0;0;3;0
12:15:00;0;0;9;0
12:20:00;1;0;10;1
12:25:00;0;0;5;0
12:30:00;0;0;10;0
12:35:00;0;0;11;0
12:40:00;0;0;8;0
12:45:00;1;0;24;1
12:50:00;0;0;17;0
12:55:00;0;0;7;0
13:00:00;4;1;24;5
13:05:00;1;2;25;3
13:10:00;2;3;26;5
13:15:00;2;2;17;4
13:20:00;0;0;8;0
13:25:00;0;0;8;0
13:30:00;1;0;8;1
13:35:00;1;0;24;1
13:40:00;1;0;11;1
13:45:00;4;3;16;7
13:50:00;2;2;33;4
13:55:00;5;7;48;12
14:00:00;7;6;53;13
14:05:00;22;1;56;23
14:10:00;10;7;79;17
14:15:00;10;10;71;20
14:20:00;16;11;100;27
14:25:00;23;10;105;33
14:30:00;23;9;95;32
14:35:00;33;20;174;53
14:40:00;26;22;206;48
14:45:00;13;6;82;19
14:50:00;15;11;113;26
14:55:00;25;14;117;39
15:00:00;24;15;106;39
15:05:00;19;24;133;43
15:10:00;23;23;176;46
15:15:00;71;22;127;93
15:20:00;26;31;180;57
15:25:00;23;16;145;39
15:30:00;36;10;151;46
15:35:00;38;19;166;57
15:40:00;16;11;150;27
15:45:00;84;13;174;97
15:50:00;48;20;154;68
15:55:00;47;35;265;82
16:00:00;63;23;166;86
16:05:00;45;38;158;83
16:10:00;52;14;108;66
16:15:00;72;20;163;92
16:20:00;62;28;194;90
16:25:00;42;18;174;60
16:30:00;101;18;163;119
16:35:00;56;16;151;72
16:40:00;25;16;215;41
16:45:00;21;23;188;44
16:50:00;46;25;196;71
16:55:00;17;10;112;27
17:00:00;39;22;185;61
17:05:00;70;25;226;95
17:10:00;25;7;176;32
17:15:00;17;43;198;60
17:20:00;16;30;167;46
17:25:00;31;25;173;56
17:30:00;27;9;161;36
17:35:00;61;14;150;75
17:40:00;101;17;179;118
17:45:00;61;9;191;70
17:50:00;34;30;372;64
17:55:00;21;13;199;34
18:00:00;4;4;78;8
18:05:00;26;14;293;40
18:10:00;38;5;207;43
18:15:00;35;11;166;46
18:20:00;32;22;171;54
18:25:00;31;12;176;43
18:30:00;24;11;126;35
18:35:00;14;9;130;23
18:40:00;115;32;306;147
18:45:00;51;28;211;79
18:50:00;27;26;219;53
18:55:00;36;12;363;48
19:00:00;103;28;226;131
19:05:00;193;18;321;211
19:10:00;70;13;201;83
19:15:00;45;22;220;67
19:20:00;34;6;120;40
19:25:00;51;34;226;85
19:30:00;26;4;168;30
19:35:00;27;52;234;79
19:40:00;11;14;103;25
19:45:00;15;13;95;28
19:50:00;39;12;165;51
19:55:00;50;21;175;71
20:00:00;43;32;124;75
20:05:00;28;15;183;43
20:10:00;33;19;176;52
20:15:00;62;20;271;82
20:20:00;7;13;328;20
20:25:00;22;10;174;32
20:30:00;26;33;159;59
20:35:00;28;29;172;57
20:40:00;23;11;150;34
20:45:00;23;13;123;36
20:50:00;21;8;158;29
20:55:00;36;31;199;67
21:00:00;20;13;174;33
21:05:00;12;6;204;18
21:10:00;28;19;156;47
21:15:00;28;21;146;49
21:20:00;29;14;183;43
21:25:00;30;10;189;40
21:30:00;34;22;172;56
21:35:00;31;15;137;46
21:40:00;22;14;122;36
21:45:00;16;5;140;21
21:50:00;14;8;99;22
21:55:00;14;6;103;20
22:00:00;18;9;105;27
22:05:00;27;12;139;39
22:10:00;21;12;111;33
22:15:00;30;8;102;38
22:20:00;21;13;120;34
22:25:00;14;3;92;17
22:30:00;13;8;110;21
22:35:00;22;7;91;29
22:40:00;13;7;67;20
22:45:00;42;8;69;50
22:50:00;26;11;80;37
22:55:00;14;5;127;19
23:00:00;10;5;100;15
23:05:00;5;5;57;10
23:10:00;11;6;62;17
23:15:00;15;1;73;16
23:20:00;8;3;56;11
23:25:00;10;7;50;17
23:30:00;10;4;62;14
23:35:00;9;7;93;16
23:40:00;6;2;131;8
23:45:00;13;5;90;18
23:50:00;6;6;87;12
23:55:00;5;6;53;11
